country_1,country_2,city_region,name,system,operator,launched,discontinued,_mw_parser_output_navbar_display_inline_font_size_88_font_weight_normal_mw_parser_output_navbar_collapse_float_left_text_align_left_mw_parser_output_navbar_boxtext_word_spacing_0_mw_parser_output_navbar_ul_display_inline_block_white_space_nowrap_line_height_inherit_mw_parser_output_navbar_brackets_before_margin_right_0_125em_content_mw_parser_output_navbar_brackets_after_margin_left_0_125em_content_mw_parser_output_navbar_li_word_spacing_0_125em_mw_parser_output_navbar_a_span_mw_parser_output_navbar_a_abbr_text_decoration_inherit_mw_parser_output_navbar_mini_abbr_font_variant_small_caps_border_bottom_none_text_decoration_none_cursor_inherit_mw_parser_output_navbar_ct_full_font_size_114_margin_0_7em_mw_parser_output_navbar_ct_mini_font_size_114_margin_0_4em_html_skin_theme_clientpref_night_mw_parser_output_navbar_li_a_abbr_color_var_color_base_important_media_prefers_color_scheme_dark_html_skin_theme_clientpref_os_mw_parser_output_navbar_li_a_abbr_color_var_color_base_important_media_print_mw_parser_output_navbar_display_none_important_vtebicycle_sharing_systems_1,_mw_parser_output_navbar_display_inline_font_size_88_font_weight_normal_mw_parser_output_navbar_collapse_float_left_text_align_left_mw_parser_output_navbar_boxtext_word_spacing_0_mw_parser_output_navbar_ul_display_inline_block_white_space_nowrap_line_height_inherit_mw_parser_output_navbar_brackets_before_margin_right_0_125em_content_mw_parser_output_navbar_brackets_after_margin_left_0_125em_content_mw_parser_output_navbar_li_word_spacing_0_125em_mw_parser_output_navbar_a_span_mw_parser_output_navbar_a_abbr_text_decoration_inherit_mw_parser_output_navbar_mini_abbr_font_variant_small_caps_border_bottom_none_text_decoration_none_cursor_inherit_mw_parser_output_navbar_ct_full_font_size_114_margin_0_7em_mw_parser_output_navbar_ct_mini_font_size_114_margin_0_4em_html_skin_theme_clientpref_night_mw_parser_output_navbar_li_a_abbr_color_var_color_base_important_media_prefers_color_scheme_dark_html_skin_theme_clientpref_os_mw_parser_output_navbar_li_a_abbr_color_var_color_base_important_media_print_mw_parser_output_navbar_display_none_important_vtebicycle_sharing_systems_2,_3,_4,_5,_6,_7,_8,_9,_10,x1,x2,source_url,scrape_time
United States,Colorado,Boulder,Boulder B-Cycle[346][347],3 Gen. B-Cycle,,2011,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Colorado,Denver,Denver B-cycle[348],3 Gen. B-Cycle,,2010,January 2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Colorado,Meridian,M-Bike,Zagster,,15 March 2010,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Georgia,Atlanta,Relay Bike Share,,,May 2016,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Georgia,Savannah,CAT Bike[349],3 Gen. B-Cycle,,24 January 2014,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Hawaii,Honolulu,Biki[350],,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Hawaii,Kailua,Hawaii B-cycle[351][352],3 Gen. B-Cycle,,2011,Discontinued,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Hawaii,Kona District,,PBSC,,2016,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Idaho,Boise,Boise Bike Share[353],Social Bicycle,,16 April 2015,September 2020[354][355],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Illinois,Chicago,Divvy[356][357],PBSC & 8D,Motivate,2013,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Indiana,Indianapolis,Indiana Pacers Bikeshare[358],B-Cycle,Indianapolis Cultural Trail,22 April 2014,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Iowa,Des Moines,Des Moines B-cycle[359][360],3 Gen. B-Cycle,,2010,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Florida,Aventura,Aventura BCycle[361],,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Florida,"Fort Lauderdale, Broward County",Broward B-Cycle,3 Gen. B-Cycle,,2011,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Florida,Miami Beach,Decobike[362],SandVault,,2011,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Florida,Tampa,Coast Bike Share[363],3 Gen. CycleHop and Social Bicycles,,7 December 2014,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Massachusetts,Boston,Bluebikes[364],PBSC & 8D,Motivate,2011,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Massachusetts,Springfield and Pioneer Valley,ValleyBike Share,,Begwegen Technologies[365],28 June 2018[366],,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Michigan,Ann Arbor,ArborBike[367],3 Gen. B-Cycle,,2014,Discontinued[368],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Michigan,Battle Creek,Battle Creek BCycle[369],3 Gen. B-Cycle,,19 August 2013,Discontinued,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Michigan,Lansing,Capital Community Bikeshare,A2B Bikeshare,,2014,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Minnesota,Minneapolis–Saint Paul,Nice Ride Minnesota[370][371],PBSC & 8D,,2010,13 November 2022[372],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Minnesota,St. Paul,Yellow Bike Project,1 Gen. w/ BikeCard,volunteers and city council,1997,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Missouri,Jackson County,Jackson County BCycle[373],,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Missouri,Kansas City,Kansas City B-cycle[374],3 Gen. B-Cycle,,2012,Discontinued,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Nebraska,Lincoln,BikeLNK[375],3 Gen. B-Cycle,,2018,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Nebraska,"Omaha / Council Bluffs, Iowa",Heartland Bike Share[376],3 Gen. B-Cycle,,2011,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Nebraska,Valentine,Valentine Bike Share[338],BCycle,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Nevada,Black Rock City,Yellow Bikes[377],Yellow Bikes,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Nevada,Las Vegas,RTC Bike Share[378],B-Cycle,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,New Jersey,Hoboken,Hudson Bike Share[379],3 Gen. nextbike,,September 2015,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,New Jersey,Jersey City,Citi Bike[380],8D,Motivate,September 2015,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,New York,New York City,Citi Bike[381][382][383][384][385],PBSC & 8D,Motivate,27 May 2013,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,North Carolina,Charlotte,Charlotte B-Cycle[386],3 Gen. B-Cycle,,2012,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,North Dakota,Bismarck,BisParks BCycle[387],,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,North Dakota,Fargo,GreatRides[388][389],3 Gen. B-Cycle,,15 March 2010,Discontinued,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Ohio,Cincinnati,Red Bike[390][391],3 Gen. B-Cycle,,15 September 2014,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Ohio,Columbus,CoGo,PBSC & 8D,Motivate,July 2013,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Oklahoma,Oklahoma City,Spokies[392],Spokies,,2012,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Oregon,Eugene,PeaceHealth Rides[393],PeaceHealth Rides,,2018,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Oregon,Portland,Biketown,,,19 July 2016,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Oregon,Portland,Yellow Bike Project,1 Gen. WhiteBikes,Yellow Bike Project,1994[394],1997[395],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Pennsylvania,Philadelphia,Indego[396][397],3 Gen. B-Cycle (incl. some e-bikes,,23 April 2015,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Pennsylvania,Pittsburgh,POGOH,PBSC,,2022,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,South Carolina,Columbia,BlueBikeSC,,Bbewege,September 2018,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,South Carolina,Greenville,Greenville BCycle[398],,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,South Carolina,Spartanburg,Spartanburg B-Cycle[399],3 Gen. B-Cycle,,2011,Discontinued,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Tennessee,Chattanooga,Bike Chattanooga Bicycle Transit System[400],PBSC,,2012,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Tennessee,Clarksville,Clarksville BCycle[401],,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Tennessee,Memphis,Explore Bike Share[402],,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Tennessee,Nashville,Nashville BCycle[403],,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Texas,Austin,CapMetro[404],3 Gen. B-Cycle,,December 2013[405],,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Texas,Austin,Yellow Bike Project,WhiteBikes,Austin YBP and city council,January 1997,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Texas,El Paso,El Paso BCycle[406],3 Gen. B-Cycle,,14 September 2015,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Texas,Fort Worth,Fort Worth B-Cycle[407],3 Gen. B-Cycle,,22 April 2013,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Texas,Houston,Houston Bcycle[408][409],3 Gen. B-Cycle,,2012,30 June 2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Texas,San Antonio,San Antonio B-Cycle[410],3 Gen. B-Cycle,,2011,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Texas,Weslaco,RGV B-cycle[411],,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Utah,Salt Lake City,GREENbike[412][413],3 Gen. B-Cycle,,2013,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Washington,Seattle,Pronto Cycle Share[414],8D,Motivate,13 October 2014,31 March 2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Washington metropolitan area[415],Washington metropolitan area[415],Capital Bikeshare,PBSC & 8D,Motivate,2010,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Wisconsin,Madison,Madison B-Cycle[416],3 Gen. B-Cycle,,2011,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
United States,Wisconsin,Milwaukee,Bublr Bikes[417][418],3 Gen. B-Cycle,,2014,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Uzbekistan,Uzbekistan,Tashkent,Q.watt[419],4 Gen.,,2024,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
NA,NA,NA,NA,NA,NA,NA,NA,List of bicycle-sharing systems,List of bicycle-sharing systems,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
NA,NA,NA,NA,NA,NA,NA,NA,Asia,"East Asia
Anywheel (Singapore)
CityBike (Kaohsiung, Taiwan)
Ddareungi (Seoul, South Korea)
Gobee.bike (Hong Kong)
Hoba Bike (Hong Kong)
Ketch' Up Bike (Hong Kong)
Hangzhou Public Bicycle (Hangzhou, China)
LinkBike (George Town, Penang, Malaysia)
LocoBike (Hong Kong)
Mobike (China and Singapore)
Moov Technology (Singapore)
SG Bike (Singapore)
YouBike (Taiwan and China)South Asia
JoBike (Bangladesh)
Tiruchirappalli Bicycle Share (India)West Asia
Antbis (Antalya)
Bdood (Tehran, Shiraz)
Bisim (İzmir)
Cyacle Bikeshare (Abu Dhabi)
Esbis (Eskişehir)
İsbike (Istanbul)
Kaybis (Kayseri)
Kobis (Kocaeli)
Sambis (Samsun)
Tel-O-Fun (Tel Aviv)Central Asia
Astana Bike (Astana, Kazakhstan)",East Asia,"Anywheel (Singapore)
CityBike (Kaohsiung, Taiwan)
Ddareungi (Seoul, South Korea)
Gobee.bike (Hong Kong)
Hoba Bike (Hong Kong)
Ketch' Up Bike (Hong Kong)
Hangzhou Public Bicycle (Hangzhou, China)
LinkBike (George Town, Penang, Malaysia)
LocoBike (Hong Kong)
Mobike (China and Singapore)
Moov Technology (Singapore)
SG Bike (Singapore)
YouBike (Taiwan and China)",South Asia,"JoBike (Bangladesh)
Tiruchirappalli Bicycle Share (India)",West Asia,"Antbis (Antalya)
Bdood (Tehran, Shiraz)
Bisim (İzmir)
Cyacle Bikeshare (Abu Dhabi)
Esbis (Eskişehir)
İsbike (Istanbul)
Kaybis (Kayseri)
Kobis (Kocaeli)
Sambis (Samsun)
Tel-O-Fun (Tel Aviv)",Central Asia,"Astana Bike (Astana, Kazakhstan)",NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
NA,NA,NA,NA,NA,NA,NA,NA,East Asia,"Anywheel (Singapore)
CityBike (Kaohsiung, Taiwan)
Ddareungi (Seoul, South Korea)
Gobee.bike (Hong Kong)
Hoba Bike (Hong Kong)
Ketch' Up Bike (Hong Kong)
Hangzhou Public Bicycle (Hangzhou, China)
LinkBike (George Town, Penang, Malaysia)
LocoBike (Hong Kong)
Mobike (China and Singapore)
Moov Technology (Singapore)
SG Bike (Singapore)
YouBike (Taiwan and China)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
NA,NA,NA,NA,NA,NA,NA,NA,South Asia,"JoBike (Bangladesh)
Tiruchirappalli Bicycle Share (India)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
NA,NA,NA,NA,NA,NA,NA,NA,West Asia,"Antbis (Antalya)
Bdood (Tehran, Shiraz)
Bisim (İzmir)
Cyacle Bikeshare (Abu Dhabi)
Esbis (Eskişehir)
İsbike (Istanbul)
Kaybis (Kayseri)
Kobis (Kocaeli)
Sambis (Samsun)
Tel-O-Fun (Tel Aviv)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
NA,NA,NA,NA,NA,NA,NA,NA,Central Asia,"Astana Bike (Astana, Kazakhstan)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
NA,NA,NA,NA,NA,NA,NA,NA,Europe,"in multiple countries: nextbike
Donkey Republic
Lime
Bolt
Rekola (Czech Republic, Slovakia and Estonia)countrywide: Call a Bike (Germany)
OV-fiets (Netherlands)
Beryl Bikes (United Kingdom)in one city: Aarhus City Bikes
Belfast Bikes
BicikeLJ (Ljubljana)
BiciMAD (Madrid)
Bicimia (Brescia)
Bicing (Barcelona)
BikeMi (Milan)
BuBi (Budapest)
Bycyklen (Copenhagen)
Dublinbikes
Helsinki City Bikes
Forest (bike share) (London)
İsbike (Istanbul)
Oslo Bysykkel
Santander Cycles (London)
Sevici (Seville)
Stockholm City Bikes
Styr & Ställ (Gothenburg)
Valenbisi (Valencia)
Vélib' Métropole (Paris region)
Vélivert (Saint-Étienne)
Vélo'v (Lyon)
Velobike (Moscow)
Vélopop' (Avignon)
Veturilo (Warsaw)
Villo! (Brussels)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
NA,NA,NA,NA,NA,NA,NA,NA,North America,"Canada
àVélo (Quebec City)
Bike Share Toronto
BIXI Montréal
VeloGo (Ottawa)
Mobi (Vancouver)
Hamilton Bike ShareMexico
EcoBici (Mexico City)
Mi Bici (Guadalajara)United States
B-Cycle: Austin B-Cycle
Aventura B-Cycle
Battle Creek B-Cycle
Bike Chattanooga
Boulder B-Cycle
Broward B-Cycle
Bublr Bikes (Milwaukee)
Charlotte B-Cycle
Columbia County B-Cycle
Denver B-Cycle
Des Moines B-Cycle
Fort Worth B-Cycle
Great Rides B-Cycle (Fargo)
GREENbike (Salt Lake City)
Greenville B-Cycle
Heartland B-Cycle (Omaha)
Indego (Philadelphia)
Indiana Pacers Bikeshare (Indianapolis)
Kansas City B-Cycle
Link Dayton Bike Share
Madison B-Cycle
Metro Bike Share (Los Angeles)
Nashville B-Cycle
Rapid City B-Cycle
Red Bike (Cincinnati)
Roseburg B-Cycle
San Antonio B-Cycle
Spartanburg B-Cycleothers: ArborBike (Ann Arbor)
Arcata Bike Library (Arcata)
Bay Wheels (San Francisco Bay Area)
BICI Bike Share (Albuquerque)
Biketown (Portland)
Bluebikes (Boston)
Boise GreenBike
Capital Bikeshare (Washington, D.C.)
CAT Bike (Savannah)
Citi Bike (New York City; Jersey City)
CoGo Bike Share (Columbus)
Citi Bike Miami
Divvy (Chicago)
Healthy Ride (Pittsburgh)
Lime
Relay Bike Share (Atlanta)
Richmond Bikeshare
WE-cycle (Aspen)",Canada,"àVélo (Quebec City)
Bike Share Toronto
BIXI Montréal
VeloGo (Ottawa)
Mobi (Vancouver)
Hamilton Bike Share",Mexico,"EcoBici (Mexico City)
Mi Bici (Guadalajara)",United States,"B-Cycle: Austin B-Cycle
Aventura B-Cycle
Battle Creek B-Cycle
Bike Chattanooga
Boulder B-Cycle
Broward B-Cycle
Bublr Bikes (Milwaukee)
Charlotte B-Cycle
Columbia County B-Cycle
Denver B-Cycle
Des Moines B-Cycle
Fort Worth B-Cycle
Great Rides B-Cycle (Fargo)
GREENbike (Salt Lake City)
Greenville B-Cycle
Heartland B-Cycle (Omaha)
Indego (Philadelphia)
Indiana Pacers Bikeshare (Indianapolis)
Kansas City B-Cycle
Link Dayton Bike Share
Madison B-Cycle
Metro Bike Share (Los Angeles)
Nashville B-Cycle
Rapid City B-Cycle
Red Bike (Cincinnati)
Roseburg B-Cycle
San Antonio B-Cycle
Spartanburg B-Cycleothers: ArborBike (Ann Arbor)
Arcata Bike Library (Arcata)
Bay Wheels (San Francisco Bay Area)
BICI Bike Share (Albuquerque)
Biketown (Portland)
Bluebikes (Boston)
Boise GreenBike
Capital Bikeshare (Washington, D.C.)
CAT Bike (Savannah)
Citi Bike (New York City; Jersey City)
CoGo Bike Share (Columbus)
Citi Bike Miami
Divvy (Chicago)
Healthy Ride (Pittsburgh)
Lime
Relay Bike Share (Atlanta)
Richmond Bikeshare
WE-cycle (Aspen)",NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
NA,NA,NA,NA,NA,NA,NA,NA,Canada,"àVélo (Quebec City)
Bike Share Toronto
BIXI Montréal
VeloGo (Ottawa)
Mobi (Vancouver)
Hamilton Bike Share",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
NA,NA,NA,NA,NA,NA,NA,NA,Mexico,"EcoBici (Mexico City)
Mi Bici (Guadalajara)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
